// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.15)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.10.0
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
36533	8302653	-0.000069	-0.098965	9.825857	0.012968	-0.013752	0.705488				-0.534188	-0.466416	66.584118
36537	8302678	0.035197	-0.040048	9.838266	0.020312	-0.005913	0.732863				-0.530749	-0.465132	66.678092
36540	8302703	-0.022736	-0.151903	9.834120	0.009161	0.005443	0.752328				-0.530310	-0.463354	66.785863
36544	8302728	-0.051164	-0.067219	9.826782	0.024840	0.005415	0.797103	0.067820	-0.320073	-0.886693	-0.527673	-0.461524	66.900037
36547	8302753	0.018355	0.022693	9.811883	0.012334	-0.000814	0.848976				-0.526885	-0.460522	67.021643
36551	8302778	-0.030103	-0.010441	9.833597	0.011922	-0.004005	0.884259				-0.523694	-0.463485	67.128084
36554	8302803	0.002998	0.148788	9.818235	0.009340	-0.018340	0.937639				-0.523444	-0.464885	67.262417
36558	8302828	-0.051489	-0.124023	9.825594	0.001192	-0.003526	0.997879	0.063506	-0.320001	-0.887209	-0.524432	-0.464083	67.405355
36561	8302853	-0.115490	-0.027761	9.870118	0.017336	-0.018092	1.003854				-0.523115	-0.465360	67.549180
36565	8302878	-0.009772	-0.069608	9.751633	0.022613	0.005284	1.053685				-0.519357	-0.462476	67.678191
36568	8302903	-0.004370	-0.079734	9.924533	0.009640	0.015962	1.034534				-0.519168	-0.458846	67.826360
36572	8302928	-0.019423	0.020426	9.802037	0.003545	-0.014752	1.016343	0.060665	-0.318960	-0.885715	-0.519827	-0.459639	67.971953
36575	8302953	0.053934	-0.018806	9.825981	-0.001913	0.004938	1.022773				-0.521274	-0.457601	68.118455
36579	8302978	0.060753	-0.045372	9.878228	-0.004436	-0.003603	1.010877				-0.518059	-0.461654	68.260832
36582	8303003	0.015232	0.146080	9.781295	0.000584	0.001349	0.997252				-0.519125	-0.460168	68.403680
36586	8303028	0.073147	0.310005	9.873069	-0.024074	-0.002998	1.019061	0.058385	-0.320877	-0.883299	-0.523745	-0.459269	68.549652
36589	8303053	0.013501	0.054561	9.846040	-0.024514	0.002216	1.051322				-0.528461	-0.457568	68.700253
36593	8303078	0.012066	-0.053066	9.847754	-0.007427	0.007907	1.034181				-0.525162	-0.456251	68.844635
36596	8303103	0.144902	-0.180375	9.766778	0.006723	0.000273	1.008894				-0.525348	-0.454887	68.989159
36600	8303128	0.151216	-0.025079	9.871922	0.004551	-0.002298	1.016148	0.053164	-0.320287	-0.881828	-0.525850	-0.453881	69.134718
36603	8303153	0.190967	-0.078902	9.759892	-0.006746	0.004475	1.021762				-0.527973	-0.451894	69.281065
36607	8303178	0.095088	-0.092031	9.849813	-0.006358	0.020912	0.973787				-0.530294	-0.449375	69.425086
36610	8303203	0.156624	-0.082041	9.809046	-0.022367	0.007786	0.961396				-0.534575	-0.446980	69.562779
36614	8303228	0.124484	0.068666	9.846761	-0.002667	-0.017022	0.955588	0.048855	-0.319720	-0.881838	-0.536026	-0.448139	69.699673
36617	8303253	0.188404	0.101356	9.756554	-0.019944	-0.010034	0.958073				-0.539956	-0.448288	69.836924
36621	8303278	0.060715	-0.092391	9.949710	-0.017637	-0.000761	0.982969				-0.539491	-0.446429	69.987156
36624	8303303	0.202000	-0.121737	9.819092	-0.029601	-0.016184	0.957704				-0.544801	-0.447449	70.124354
36628	8303328	0.261593	-0.147516	9.823711	-0.005840	0.022313	0.955862	0.046470	-0.320666	-0.882367	-0.546701	-0.442949	70.261243
36631	8303353	0.217840	-0.209735	9.840077	0.011179	0.000976	0.916198				-0.546113	-0.441558	70.392488
36635	8303378	0.138338	-0.132936	9.820065	0.021246	0.008594	0.901735				-0.546318	-0.442118	70.527926
36638	8303403	0.115438	-0.172758	9.837863	-0.016890	0.018722	0.891902				-0.549719	-0.438214	70.655661
36642	8303428	0.211872	-0.163225	9.805575	-0.007653	0.024559	0.889382	0.042569	-0.318637	-0.883824	-0.551784	-0.433472	70.783032
36645	8303453	0.169025	-0.195905	9.830072	0.005098	0.002189	0.892931				-0.552019	-0.431927	70.910918
36649	8303478	0.165327	0.003636	9.915813	0.000721	0.006042	0.907414				-0.549798	-0.431482	71.044566
36652	8303503	0.141139	-0.010929	9.751113	0.006308	0.004040	0.934015				-0.549900	-0.429619	71.178355
36656	8303528	0.037526	-0.169001	9.973119	0.013497	-0.009568	0.960970	0.038289	-0.318066	-0.882844	-0.548999	-0.429670	71.316012
36659	8303553	0.051026	-0.133340	9.739917	0.020534	-0.006261	0.962538				-0.547092	-0.429248	71.453902
36663	8303578	0.092749	-0.177029	9.840467	-0.004753	-0.004628	0.947987				-0.548654	-0.429007	71.580026
36666	8303603	0.030647	-0.188861	9.857917	-0.009564	-0.016828	0.933618				-0.551027	-0.430134	71.713782
36670	8303628	0.102848	-0.112389	9.815640	-0.013630	-0.004950	0.942329	0.035466	-0.318009	-0.881373	-0.553992	-0.429541	71.848773
36673	8303653	0.162214	-0.088659	9.792650	-0.000770	0.014143	0.943017				-0.555111	-0.426208	71.983825
36677	8303678	0.194086	-0.044560	9.827013	0.016235	-0.012572	0.943963				-0.548504	-0.431157	72.122171
36680	8303703	0.174527	0.207624	9.767095	-0.013350	-0.009196	0.941658				-0.551432	-0.431179	72.257071
36684	8303728	0.036138	0.039728	9.912072	0.034942	0.016209	0.988452	0.031162	-0.316948	-0.880876	-0.547487	-0.427500	72.398625
36687	8303753	-0.030197	-0.285546	9.848192	-0.022747	-0.018014	0.974930				-0.551789	-0.428740	72.538298
36691	8303778	0.076955	-0.103118	9.829157	0.003269	-0.012173	0.955880				-0.546865	-0.426121	72.670980
36694	8303803	0.038757	-0.095712	9.828865	-0.002410	0.008190	0.968033				-0.548238	-0.423623	72.809624
36698	8303828	0.028341	-0.113535	9.795938	0.009380	0.004731	0.960937	0.028296	-0.316898	-0.880890	-0.547910	-0.421629	72.947273
36701	8303853	0.040683	-0.137314	9.861929	0.002739	-0.002691	0.984478				-0.548554	-0.420665	73.088289
36705	8303878	0.025045	-0.153331	9.813874	0.032474	-0.012092	0.977245				-0.546333	-0.424750	73.227241
36708	8303903	-0.038972	0.035109	9.834777	0.010571	-0.003566	1.018881				-0.545900	-0.423869	73.373194
36712	8303928	0.027479	0.151578	9.767644	0.000143	-0.002620	1.046168	0.023983	-0.315345	-0.880381	-0.546987	-0.422815	73.523056
36715	8303953	-0.122869	0.083921	9.883423	0.008190	0.010742	1.098298				-0.546970	-0.419775	73.680344
36719	8303978	-0.178430	-0.105137	9.912446	0.022854	-0.018756	1.161644				-0.543319	-0.424463	73.830781
36722	8304003	-0.119612	0.009595	9.797274	0.021423	-0.001390	1.211764				-0.541534	-0.423019	74.004362
36726	8304028	-0.088552	-0.079171	9.766210	0.002931	0.026108	1.250895	0.018279	-0.315241	-0.879420	-0.542428	-0.417585	74.183512
36729	8304053	0.005058	-0.110295	9.997391	0.000057	-0.000887	1.256733				-0.543730	-0.416005	74.363524
36733	8304078	-0.168486	-0.248790	9.740163	0.013562	0.005993	1.270889				-0.539492	-0.413492	74.523131
36736	8304103	0.030632	-0.021148	9.877961	0.019765	-0.009249	1.244109				-0.537947	-0.413141	74.701365
36740	8304128	0.107906	0.357170	9.704440	0.000271	-0.000878	1.287966	0.014486	-0.315170	-0.878448	-0.539236	-0.411533	74.885849
36743	8304153	-0.163201	-0.055257	9.922002	0.001410	0.008044	1.295807				-0.540362	-0.408632	75.071452
36747	8304178	0.017964	-0.058147	9.828605	0.012891	-0.007056	1.275595				-0.537713	-0.410761	75.248871
36750	8304203	0.154707	-0.119453	9.769389	0.025055	0.004148	1.285803				-0.535440	-0.408442	75.433039
36754	8304228	0.114875	-0.193027	9.787181	0.007693	0.020643	1.242097	0.010163	-0.314606	-0.878953	-0.535599	-0.403822	75.610932
36757	8304253	0.081629	-0.050140	9.949722	-0.002050	0.008745	1.211244				-0.537111	-0.400945	75.784412
36761	8304278	0.054193	-0.016148	9.805392	-0.001010	-0.001499	1.190268				-0.535769	-0.401053	75.967396
36764	8304303	0.160264	0.165277	9.747933	-0.038968	0.002885	1.158064				-0.542509	-0.399079	76.133259
36768	8304328	-0.046718	0.018018	9.987027	-0.005698	-0.002450	1.164313	0.006343	-0.313058	-0.877947	-0.544485	-0.397848	76.300043
36771	8304353	-0.040713	-0.015089	9.803373	-0.012057	-0.011809	1.112862				-0.547320	-0.398021	76.459463
36775	8304378	0.083144	-0.066926	9.838695	-0.022548	-0.008722	1.068478				-0.547986	-0.396270	76.626833
36778	8304403	0.068210	-0.076381	9.839987	-0.007017	-0.002381	1.001366				-0.549982	-0.395237	76.770272
36782	8304428	0.114012	-0.241373	9.875109	-0.016548	-0.020367	0.962805	0.003013	-0.312998	-0.877468	-0.553305	-0.396826	76.908210
36785	8304453	0.136283	-0.084769	9.837729	-0.008646	-0.009184	0.912546				-0.555449	-0.396877	77.038933
36789	8304478	0.108946	-0.070010	9.871780	0.016052	-0.031258	0.859425				-0.552426	-0.401783	77.191095
36792	8304503	0.058503	0.075192	9.736556	-0.004716	0.003308	0.843622				-0.553947	-0.400143	77.311934
36796	8304528	0.000377	0.178428	9.904530	-0.016066	-0.003289	0.834969	-0.000784	-0.311940	-0.875979	-0.557083	-0.399454	77.431532
36799	8304553	-0.048591	-0.026073	9.834894	-0.026754	-0.033398	0.826875				-0.561745	-0.403082	77.550022
36803	8304578	0.041578	-0.020324	9.864298	-0.024983	-0.011130	0.768128				-0.561306	-0.401524	77.672663
36806	8304603	0.029735	-0.149103	9.702788	-0.006400	0.009668	0.735709				-0.562959	-0.399106	77.778031
36810	8304628	0.055250	-0.131794	9.878467	-0.021367	0.004084	0.682956	-0.004647	-0.310399	-0.876458	-0.566700	-0.397556	77.875855
36813	8304653	0.090635	-0.050117	9.896279	-0.001730	-0.016589	0.659587				-0.567605	-0.398997	77.970349
36817	8304678	0.031154	0.078723	9.777496	-0.025560	0.005394	0.659134				-0.573432	-0.400956	78.089070
36820	8304703	0.039777	-0.054119	9.797192	-0.000818	0.006951	0.617762				-0.574167	-0.399074	78.177549
36824	8304728	0.066574	-0.076439	9.882493	-0.023223	0.000535	0.644068	-0.007952	-0.309348	-0.874471	-0.578136	-0.398070	78.269818
36827	8304753	0.066618	0.028634	9.846482	-0.008257	-0.007479	0.639646				-0.579955	-0.398215	78.361445
36831	8304778	0.115298	0.109581	9.754656	-0.027576	-0.025050	0.634717				-0.581367	-0.403683	78.455569
36834	8304803	0.079261	0.112057	9.803781	-0.010346	0.003368	0.672688				-0.583527	-0.402221	78.551920
36838	8304828	-0.040178	0.036110	9.805954	-0.010265	0.000507	0.685282	-0.009389	-0.308336	-0.873960	-0.585685	-0.401147	78.650079
36841	8304853	-0.125354	-0.066150	9.839992	-0.015523	-0.024264	0.720659				-0.588634	-0.403565	78.753348
36845	8304878	-0.048326	-0.002574	9.900661	-0.008449	-0.016367	0.751668				-0.587201	-0.404039	78.849784
36848	8304903	0.006748	0.050815	9.830914	0.010061	-0.004306	0.770590				-0.586537	-0.403525	78.960178
36852	8304928	0.069446	-0.026746	9.752037	0.011753	0.011717	0.795634	-0.011329	-0.308307	-0.874959	-0.585654	-0.400681	79.074134
36855	8304953	0.055168	-0.092591	9.839942	0.014737	-0.011259	0.818835				-0.584363	-0.401096	79.191421
36859	8304978	-0.059430	-0.072877	9.850061	0.010884	0.010329	0.816144				-0.585605	-0.401919	79.294631
36862	8305003	0.088602	-0.093403	9.844295	0.008248	0.007981	0.819354				-0.585244	-0.399577	79.411972
36866	8305028	0.019189	-0.046066	9.839540	0.009251	-0.003804	0.845654	-0.014695	-0.306278	-0.874434	-0.584763	-0.398885	79.533109
36869	8305053	0.207364	-0.015036	9.780375	0.001261	-0.001736	0.849231				-0.585428	-0.397892	79.654759
36873	8305078	0.184546	0.264362	9.757380	-0.005969	0.002928	0.879269				-0.582941	-0.399121	79.776671
36876	8305103	-0.141367	0.055024	9.930016	-0.028080	-0.026232	0.916237				-0.587880	-0.401537	79.907943
36880	8305128	-0.091279	-0.125930	9.878813	-0.005360	-0.002696	0.932700	-0.018514	-0.303248	-0.872404	-0.589583	-0.400550	80.041543
36883	8305153	0.135246	-0.230845	9.720224	-0.019564	-0.001433	0.924663				-0.593310	-0.399389	80.173990
36887	8305178	0.114387	-0.188467	9.858490	0.015450	0.000905	0.901862				-0.586656	-0.399619	80.292755
36890	8305203	0.094140	-0.088200	9.838821	-0.012384	0.003120	0.894267				-0.589322	-0.397857	80.420839
36894	8305228	0.123808	-0.252000	9.817598	-0.006698	0.011772	0.862305	-0.020886	-0.305673	-0.873463	-0.591136	-0.394899	80.544337
36897	8305253	0.200375	-0.238289	9.881181	0.001054	0.001352	0.851986				-0.591824	-0.393446	80.666376
36901	8305278	0.117826	-0.237873	9.707788	-0.003943	0.000408	0.816910				-0.593949	-0.393960	80.794132
36904	8305303	0.321619	0.077235	9.876886	-0.005643	0.003929	0.798293				-0.595542	-0.392210	80.908484
36908	8305328	0.172158	0.043441	9.832077	-0.023967	0.006889	0.801557	-0.024697	-0.304618	-0.872469	-0.599759	-0.390026	81.023294
36911	8305353	-0.020453	-0.081302	9.997122	-0.013641	-0.040981	0.803639				-0.602501	-0.394688	81.138477
36915	8305378	0.147709	-0.164343	9.717364	0.009872	0.007051	0.765044				-0.597490	-0.387928	81.255225
36918	8305403	0.207126	-0.203479	9.813900	0.005606	0.009494	0.761318				-0.597423	-0.385431	81.364259
36922	8305428	0.127118	-0.319084	9.885050	-0.018954	-0.005530	0.726210	-0.025671	-0.303617	-0.872450	-0.600837	-0.385135	81.468287
36925	8305453	0.102406	-0.208834	9.888644	0.006072	-0.004707	0.715257				-0.600656	-0.384735	81.570741
36929	8305478	0.127761	-0.129619	9.781580	-0.011504	0.005506	0.694855				-0.603654	-0.389465	81.683281
36932	8305503	0.163386	-0.116160	9.883279	0.016640	0.003234	0.676011				-0.601927	-0.387983	81.780099
36936	8305528	0.085504	-0.092644	9.744132	0.006111	0.003169	0.640094	-0.027620	-0.303096	-0.873438	-0.601672	-0.386566	81.871784
36939	8305553	0.106086	-0.106446	9.902069	-0.008070	0.000826	0.633405				-0.603439	-0.385493	81.962524
36943	8305578	0.176546	0.159364	9.763156	0.000696	-0.001442	0.636177				-0.599737	-0.386933	82.065690
36946	8305603	-0.007988	-0.066879	9.866866	-0.015128	-0.001982	0.658167				-0.602540	-0.386228	82.159963
36950	8305628	-0.122699	-0.063837	9.970303	0.015736	0.002307	0.663327	-0.030962	-0.301556	-0.872430	-0.600926	-0.384900	82.254979
36953	8305653	0.101321	-0.100607	9.649632	0.014654	0.003456	0.667149				-0.599467	-0.383404	82.350528
36957	8305678	0.051967	-0.190850	9.886876	0.008133	-0.004847	0.643195				-0.599865	-0.385066	82.438251
36960	8305703	0.069116	-0.217450	9.869238	0.008164	-0.012271	0.613846				-0.599287	-0.385903	82.526200
36964	8305728	-0.028658	-0.199074	9.839710	0.002596	-0.013486	0.595071	-0.033344	-0.299538	-0.870910	-0.599490	-0.386943	82.611461
36967	8305753	0.062420	-0.208495	9.833505	0.000285	-0.019394	0.567491				-0.600000	-0.388870	82.692766
36971	8305778	0.048269	-0.065002	9.805519	-0.021839	-0.017196	0.533310				-0.599392	-0.388635	82.783719
36974	8305803	0.037645	-0.078325	9.806850	-0.004265	-0.012875	0.521268				-0.600510	-0.389697	82.858399
36978	8305828	0.100191	-0.110928	9.834821	-0.003222	-0.018603	0.483936	-0.034768	-0.300006	-0.870929	-0.601444	-0.391635	82.927735
36981	8305853	0.145141	-0.142300	9.855810	-0.000428	-0.006582	0.479879				-0.601976	-0.391856	82.996484
36985	8305878	0.087173	-0.073202	9.845592	0.005743	-0.003284	0.437619				-0.599292	-0.394893	83.072089
36988	8305903	0.112570	-0.117454	9.825326	-0.002807	-0.014301	0.444686				-0.600134	-0.396275	83.135801
36992	8305928	-0.000558	-0.085501	9.831304	0.000283	-0.007021	0.459908	-0.036703	-0.299483	-0.871422	-0.600549	-0.396590	83.201675
36995	8305953	0.009681	-0.119050	9.816393	0.010340	-0.011754	0.462423				-0.599527	-0.397580	83.267941
36999	8305978	0.038491	-0.084654	9.869976	0.013964	-0.014545	0.461479				-0.597266	-0.399717	83.336922
37002	8306003	0.018741	0.009919	9.780384	-0.018319	-0.006154	0.479244				-0.600369	-0.399881	83.405564
37006	8306028	0.058373	-0.070721	9.876939	0.010076	-0.003795	0.481662	-0.037753	-0.297506	-0.873359	-0.599407	-0.399703	83.474551
37009	8306053	0.095912	0.010341	9.800103	0.012067	-0.008079	0.490986				-0.598170	-0.400125	83.544914
37013	8306078	0.042767	-0.016159	9.834128	-0.000438	0.004959	0.509373				-0.596685	-0.400741	83.614104
37016	8306103	0.037465	-0.096891	9.838463	0.004250	0.001059	0.518759				-0.596596	-0.399816	83.688421
37020	8306128	0.040322	-0.041340	9.862993	0.026496	0.010307	0.543694	-0.039148	-0.297969	-0.872388	-0.593342	-0.397531	83.766274
37023	8306153	0.089710	-0.043606	9.807105	0.011028	0.001770	0.591101				-0.592349	-0.396401	83.850953
37027	8306178	0.194697	0.359082	9.791448	0.005722	0.012562	0.619194				-0.589626	-0.396763	83.925613
37030	8306203	-0.111372	-0.077732	9.908709	-0.010861	0.021112	0.685678				-0.591858	-0.392726	84.023806
37034	8306228	-0.162162	-0.207153	9.997943	0.018883	-0.044204	0.707404	-0.041976	-0.298407	-0.871424	-0.589853	-0.398013	84.125201
37037	8306253	0.104833	-0.104858	9.585202	0.008705	-0.010051	0.735507				-0.589339	-0.398368	84.230571
37041	8306278	0.129855	-0.164047	9.903769	0.000104	0.012667	0.731671				-0.587288	-0.395520	84.314945
37044	8306303	0.056808	-0.230030	9.884285	-0.008513	-0.007150	0.724252				-0.589223	-0.395479	84.418693
37048	8306328	0.004362	-0.248572	9.835976	-0.009975	-0.001086	0.725430	-0.043915	-0.296897	-0.871399	-0.591368	-0.394564	84.522601
37051	8306353	0.111492	-0.230673	9.806484	-0.013629	0.002865	0.712857				-0.594022	-0.393097	84.624708
37055	8306378	0.113665	-0.122629	9.840437	0.013506	-0.004829	0.681810				-0.587319	-0.396134	84.725952
37058	8306403	0.142526	-0.036078	9.825263	0.005403	-0.005604	0.671321				-0.587210	-0.395951	84.822117
37062	8306428	0.157504	-0.033369	9.758160	0.004773	0.010850	0.633778	-0.044850	-0.296384	-0.870402	-0.587151	-0.393467	84.912887
37065	8306453	0.152646	-0.167284	9.951947	0.017992	0.010218	0.635071				-0.585197	-0.391073	85.003836
37069	8306478	0.105524	-0.161040	9.749980	-0.010878	-0.002567	0.600435				-0.589671	-0.392992	85.101334
37072	8306503	0.073815	-0.116369	9.922441	-0.003529	-0.012670	0.606385				-0.590773	-0.393912	85.188203
37076	8306528	0.137982	-0.166683	9.795482	0.018272	-0.015174	0.568074	-0.048141	-0.295330	-0.867921	-0.588716	-0.395248	85.269611
37079	8306553	0.124357	-0.090643	9.814350	-0.027810	-0.006230	0.554121				-0.593247	-0.395321	85.348978
37083	8306578	0.403966	0.498880	9.645685	-0.033908	0.002980	0.588410				-0.589908	-0.393087	85.445142
37086	8306603	0.073266	-0.146862	10.044611	-0.009415	-0.010508	0.573354				-0.591821	-0.393745	85.527299
37090	8306628	-0.107745	-0.409837	9.945465	0.016910	-0.004095	0.602949	-0.050113	-0.294319	-0.869391	-0.589992	-0.393441	85.613662
37093	8306653	-0.085933	-0.126543	9.749926	-0.009517	-0.018694	0.595331				-0.591943	-0.395239	85.698966
37097	8306678	0.097898	0.161849	9.766717	-0.026643	-0.007847	0.636855				-0.596688	-0.395194	85.784615
37100	8306703	0.007627	-0.003335	9.846186	-0.015596	-0.017072	0.676799				-0.599592	-0.396628	85.881581
37104	8306728	-0.005453	-0.225408	9.867381	0.009979	-0.008643	0.682555	-0.052520	-0.293293	-0.869380	-0.598840	-0.396843	85.979366
37107	8306753	-0.001844	-0.213165	9.863262	0.010742	0.010407	0.685305				-0.597978	-0.394327	86.077508
37111	8306778	0.041465	-0.165828	9.814022	-0.000806	-0.008877	0.687784				-0.599325	-0.400386	86.163519
37114	8306803	0.083968	-0.137756	9.884182	0.000845	-0.016868	0.683391				-0.599890	-0.401778	86.261426
37118	8306828	0.160139	-0.034631	9.814418	-0.015120	-0.009145	0.682651	-0.054940	-0.290787	-0.868839	-0.602742	-0.402061	86.359227
37121	8306853	0.098429	-0.048939	9.798937	0.015016	-0.036953	0.688271				-0.601287	-0.406318	86.457871
37125	8306878	0.110302	-0.099687	9.852684	0.009319	0.017007	0.674243				-0.598932	-0.397623	86.554247
37128	8306903	0.087807	-0.122930	9.880033	0.001155	-0.004405	0.652225				-0.599415	-0.397277	86.647685
37132	8306928	0.022464	-0.082417	9.827335	0.011641	-0.007001	0.664696	-0.057340	-0.287785	-0.867296	-0.598408	-0.397284	86.742897
37135	8306953	0.142193	-0.114020	9.832383	0.003506	-0.016730	0.669907				-0.598572	-0.398678	86.838878
37139	8306978	0.141781	-0.086032	9.804850	0.007094	0.013720	0.654288				-0.594334	-0.400134	86.935590
37142	8307003	0.166040	0.011304	9.808822	-0.000003	0.003968	0.668106				-0.595001	-0.398572	87.031286
37146	8307028	0.131688	-0.120220	9.796660	-0.024450	0.004743	0.653747	-0.058728	-0.290222	-0.867361	-0.599154	-0.396917	87.124929
37149	8307053	0.086128	-0.060799	9.953897	-0.009008	0.000270	0.629313				-0.601067	-0.395934	87.215061
37153	8307078	0.118282	-0.019424	9.766068	-0.009696	-0.009337	0.606948				-0.599052	-0.400265	87.308213
37156	8307103	0.176340	0.027859	9.893866	-0.008047	-0.023791	0.605260				-0.600812	-0.402764	87.394957
37160	8307128	0.118290	-0.046155	9.815533	-0.016429	-0.008020	0.581023	-0.060204	-0.290204	-0.868853	-0.603751	-0.403038	87.478198
37163	8307153	0.209941	-0.015221	9.805083	-0.018671	0.002237	0.577809				-0.607007	-0.401843	87.560968
37167	8307178	0.407457	0.735486	9.603829	-0.063472	0.010617	0.575373				-0.613055	-0.401173	87.651060
37170	8307203	0.198142	0.094770	10.047444	-0.029156	0.016357	0.618586				-0.617849	-0.397879	87.739637
37174	8307228	0.084537	-0.129618	9.917068	-0.004804	0.005771	0.628133	-0.062620	-0.288685	-0.868829	-0.619160	-0.396081	87.829599
37177	8307253	0.061190	0.076663	9.770858	-0.005707	-0.005583	0.653438				-0.620624	-0.395868	87.923201
37181	8307278	-0.070800	-0.246502	9.913643	0.005025	0.007111	0.674065				-0.620075	-0.394328	88.009243
37184	8307303	-0.141840	-0.175813	9.719538	0.015303	-0.011049	0.689465				-0.618563	-0.394844	88.108015
37188	8307328	-0.061614	-0.041805	9.906195	-0.003518	0.000480	0.690475	-0.065489	-0.286167	-0.867301	-0.619747	-0.393706	88.206916
37191	8307353	-0.087879	-0.199032	9.800900	-0.010711	-0.008011	0.677878				-0.621949	-0.393801	88.304032
37195	8307378	-0.022001	-0.258281	9.826229	0.003947	-0.025135	0.680766				-0.619038	-0.397552	88.398456
37198	8307403	0.010056	-0.252134	9.840147	0.007714	-0.017269	0.681603				-0.618612	-0.398971	88.496119
37202	8307428	0.066142	-0.165509	9.800477	-0.003077	-0.021613	0.621039	-0.068383	-0.284640	-0.867280	-0.619674	-0.401105	88.585097
37205	8307453	0.086027	-0.156767	9.821165	0.007750	-0.010738	0.612369				-0.619179	-0.401695	88.672832
37209	8307478	0.016199	-0.117607	9.826035	0.004539	0.001173	0.574893				-0.619524	-0.401652	88.764890
37212	8307503	-0.010662	-0.106756	9.938289	0.006182	0.001016	0.569645				-0.619210	-0.400624	88.846489
37216	8307528	-0.013126	-0.137112	9.835499	-0.004041	-0.022018	0.556629	-0.069811	-0.284121	-0.866781	-0.620348	-0.402915	88.926248
37219	8307553	0.018495	-0.018326	9.720117	-0.000560	-0.012070	0.549404				-0.620983	-0.403792	89.004954
37223	8307578	-0.020932	-0.100675	9.858650	-0.001535	-0.010532	0.552617				-0.618356	-0.405680	89.093459
37226	8307603	0.032965	-0.165858	9.848248	-0.016288	-0.004148	0.510371				-0.621207	-0.405483	89.166574
37230	8307628	0.018333	-0.096056	9.849303	-0.002564	-0.000907	0.519866	-0.069853	-0.282646	-0.867241	-0.622100	-0.404805	89.241036
37233	8307653	0.129313	-0.063044	9.852697	0.002898	-0.016424	0.481023				-0.622173	-0.406410	89.309953
37237	8307678	0.006500	-0.080319	9.802525	-0.007550	-0.021012	0.472066				-0.622023	-0.409478	89.387738
37240	8307703	0.028858	-0.075531	9.871260	-0.007327	-0.014859	0.473465				-0.623558	-0.410869	89.455574
37244	8307728	0.070490	-0.110422	9.801696	-0.024277	-0.007805	0.471860	-0.073192	-0.282094	-0.866751	-0.627521	-0.411249	89.523188
37247	8307753	0.029255	-0.118755	9.861794	-0.014514	0.015895	0.463940				-0.630075	-0.408243	89.589623
37251	8307778	0.078040	-0.080307	9.834562	0.001852	-0.010489	0.456773				-0.625528	-0.415160	89.657884
37254	8307803	0.043108	-0.110179	9.860492	0.007309	-0.017002	0.455426				-0.624955	-0.416884	89.723142
37258	8307828	0.006620	-0.028847	9.836662	0.000830	0.004621	0.435986	-0.073139	-0.282579	-0.865278	-0.625290	-0.415540	89.785588
37261	8307853	0.028057	-0.089438	9.828773	-0.016259	-0.007179	0.438467				-0.628074	-0.415882	89.848414
37265	8307878	0.097696	0.039707	9.846668	-0.027947	-0.015800	0.436416				-0.630011	-0.415623	89.914909
37268	8307903	0.330652	0.809799	9.550922	-0.028020	0.002903	0.490739				-0.634533	-0.414431	89.985194
37272	8307928	0.593031	0.902001	9.935286	-0.138870	0.031553	0.505175	-0.074131	-0.280593	-0.865236	-0.654945	-0.409098	90.057509
37275	8307953	0.291983	0.047305	10.061960	-0.075296	0.027597	0.495064				-0.666233	-0.404327	90.128376
37279	8307978	0.152990	-0.087884	9.772008	-0.044370	0.008647	0.492793				-0.662301	-0.408898	90.191183
37282	8308003	0.006916	-0.360260	9.922752	-0.035575	-0.010256	0.526063				-0.667936	-0.409492	90.266551
37286	8308028	-0.160158	-0.472066	9.857508	-0.016528	-0.009802	0.518417	-0.077528	-0.280050	-0.866725	-0.670834	-0.410028	90.340836
37289	8308053	-0.364659	-0.594383	9.931993	0.024338	-0.026254	0.521167				-0.667885	-0.412917	90.415524
37293	8308078	-0.376712	-0.213976	9.767468	0.043727	-0.070785	0.541365				-0.674115	-0.415955	90.489750
37296	8308103	-0.234261	-0.066585	9.796747	0.007012	-0.062867	0.528470				-0.673666	-0.424069	90.565540
37300	8308128	-0.037555	-0.167283	9.735297	0.006403	-0.028810	0.530638	-0.078950	-0.279036	-0.865719	-0.673314	-0.427302	90.641606
37303	8308153	0.107737	-0.178408	9.736331	0.011007	-0.031045	0.527576				-0.672303	-0.430861	90.717220
37307	8308178	0.205385	-0.059544	9.786002	-0.008564	-0.010963	0.530578				-0.669887	-0.432390	90.792678
37310	8308203	0.147285	-0.180259	9.828508	-0.003201	-0.008371	0.506122				-0.670893	-0.432741	90.865202
37314	8308228	0.058409	-0.146573	9.852485	-0.006258	-0.003971	0.487250	-0.080851	-0.278013	-0.864716	-0.672316	-0.432492	90.934995
37317	8308253	0.022163	-0.183375	9.881165	-0.010049	-0.003833	0.488132				-0.674283	-0.432219	91.004908
37321	8308278	0.021274	-0.126762	9.856286	0.004894	0.011219	0.477737				-0.668862	-0.435173	91.079385
37324	8308303	0.010385	-0.081614	9.834119	-0.020233	-0.010571	0.475454				-0.672278	-0.435890	91.147499
37328	8308328	0.032239	-0.083883	9.813699	-0.013614	-0.016566	0.464982	-0.082789	-0.276503	-0.864690	-0.674735	-0.437480	91.214124
