// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.15)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.10.0
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
45700	13483933	0.037489	0.045874	9.850877	-0.007728	-0.023727	-0.019984				-0.207886	0.046290	65.615360
45703	13483958	0.052238	0.036767	9.841402	-0.007865	0.005814	0.000386	0.279271	-0.257105	-0.945934	-0.209013	0.047123	65.615408
45707	13483983	0.054131	0.033986	9.835939	-0.009218	-0.020301	-0.000188				-0.210333	0.044215	65.615389
45710	13484008	0.048988	0.013857	9.822266	-0.001913	-0.014985	0.011232				-0.208984	0.041087	65.620296
45714	13484033	0.055420	0.016449	9.829146	-0.016272	0.002952	0.007620				-0.211314	0.041514	65.621394
45717	13484058	0.043280	0.024340	9.823555	-0.005884	-0.003651	0.006506	0.278746	-0.256117	-0.946902	-0.212157	0.040994	65.622333
45721	13484083	0.059210	0.031346	9.834607	-0.014731	0.003463	0.010090				-0.214266	0.041495	65.623777
45724	13484108	0.061776	0.054409	9.829084	-0.002132	-0.013895	-0.001587				-0.210798	0.034161	65.622088
45728	13484133	0.055265	0.025986	9.840090	-0.006655	0.002915	-0.004838				-0.211751	0.034576	65.621399
45731	13484158	0.044617	0.024547	9.840022	-0.008681	-0.012015	-0.005315	0.278297	-0.256104	-0.945915	-0.212995	0.032852	65.620638
45735	13484183	0.039217	0.036475	9.816645	0.000131	-0.011738	0.007713				-0.212976	0.031175	65.621749
45738	13484208	0.047366	0.017948	9.830462	0.003009	-0.006686	0.010240				-0.211688	0.030468	65.623579
45742	13484233	0.040221	0.033678	9.828992	-0.013024	0.003396	0.002028				-0.213553	0.030955	65.623871
45745	13484258	0.054938	0.043424	9.833171	-0.012806	0.003618	-0.004613	0.278350	-0.256589	-0.944442	-0.215388	0.031471	65.623210
45749	13484283	0.048304	0.047439	9.823513	-0.003929	0.000471	-0.002499				-0.215951	0.031537	65.622855
45752	13484308	0.036100	0.041660	9.839906	-0.020385	-0.003932	-0.032528				-0.215306	0.027279	65.619691
45756	13484333	0.040369	0.031028	9.844089	-0.016615	-0.010169	-0.017762				-0.217687	0.025813	65.617162
45759	13484358	0.055327	0.012697	9.848362	-0.007558	0.000855	-0.015563	0.277356	-0.256085	-0.945425	-0.218770	0.025927	65.614927
45763	13484383	0.025472	0.033518	9.841234	-0.008900	-0.005203	-0.003999				-0.220046	0.025180	65.614358
45766	13484408	0.023871	0.024204	9.831656	-0.003941	0.012155	0.006512				-0.216913	0.025804	65.615485
45770	13484433	0.048370	0.023005	9.835933	-0.025319	0.020336	-0.003931				-0.220540	0.028715	65.614922
45773	13484458	0.060759	0.020659	9.844254	-0.010140	-0.006194	0.004131	0.277358	-0.254603	-0.944400	-0.221992	0.027830	65.615503
45777	13484483	0.043209	0.017742	9.840048	-0.010021	-0.003459	0.003114				-0.223427	0.027336	65.615955
45780	13484508	0.048377	0.040619	9.837252	-0.006020	-0.001688	0.018115				-0.221144	0.024917	65.617545
45784	13484533	0.049007	-0.002337	9.827799	-0.004564	0.000228	0.010383				-0.221797	0.024956	65.619022
45787	13484558	0.036542	0.017312	9.829015	-0.027046	-0.008425	0.004488	0.277839	-0.255599	-0.944916	-0.225670	0.023752	65.619675
45791	13484583	0.030837	0.013464	9.838576	-0.008193	0.018306	0.017318				-0.226843	0.026384	65.622143
45794	13484608	0.037371	0.054062	9.808331	-0.002441	0.003877	-0.008303				-0.224473	0.021876	65.618953
45798	13484633	0.026998	0.032065	9.827530	-0.010316	-0.014971	-0.008462				-0.225951	0.019727	65.617756
45801	13484658	0.043404	0.004505	9.840077	0.007197	0.003627	-0.004049	0.277342	-0.256087	-0.945920	-0.224920	0.020244	65.617175
45805	13484683	0.058007	0.024719	9.837381	0.004651	-0.009690	0.003394				-0.224254	0.018858	65.617670
45808	13484708	0.049708	0.041622	9.822175	-0.029339	-0.000156	0.003204				-0.227312	0.020923	65.620103
45812	13484733	0.025569	0.010633	9.846801	-0.012106	-0.000423	0.006865				-0.229046	0.020866	65.621083
45815	13484758	0.036582	0.002708	9.824945	-0.012746	0.013712	0.004280	0.278312	-0.256102	-0.945420	-0.230872	0.022833	65.621696
45819	13484783	0.062082	0.022052	9.834655	-0.006750	0.008346	0.015272				-0.231838	0.024037	65.623874
45822	13484808	0.029593	0.025577	9.849513	-0.016451	-0.007246	-0.008181				-0.229580	0.018472	65.620980
45826	13484833	0.050337	0.007401	9.830523	0.019346	-0.001255	0.002146				-0.226809	0.018294	65.621281
45829	13484858	0.031328	-0.010702	9.852398	-0.002342	-0.002398	-0.008680	0.278232	-0.254139	-0.946858	-0.227145	0.017946	65.620043
45833	13484883	0.038010	0.004213	9.837299	-0.002269	0.005545	-0.013730				-0.227470	0.018732	65.618066
45836	13484908	0.053131	0.002924	9.830550	-0.020958	-0.017184	0.002012				-0.228132	0.014758	65.622539
45840	13484933	0.062159	0.004880	9.849806	0.005068	0.011723	0.008287				-0.227406	0.016442	65.623722
45843	13484958	0.073098	0.017116	9.822415	0.017148	-0.002119	0.000094	0.277778	-0.254621	-0.946377	-0.224949	0.016138	65.623741
45847	13484983	0.063664	0.007434	9.841574	0.004971	0.000726	0.012486				-0.224237	0.016249	65.625532
45850	13485008	0.074636	0.023719	9.808686	0.003415	-0.016017	-0.010927				-0.221807	0.012693	65.620235
45854	13485033	0.063541	0.027559	9.814077	0.004557	0.000642	0.003293				-0.221154	0.012786	65.620693
45857	13485058	0.057044	0.007211	9.827821	0.000626	-0.010292	-0.010270	0.277347	-0.255593	-0.945413	-0.221065	0.011307	65.619242
45861	13485083	0.034801	0.007975	9.841379	-0.013083	0.030373	-0.003292				-0.222939	0.015655	65.618749
45864	13485108	0.063660	0.010093	9.822364	-0.003108	0.012262	-0.006838				-0.217819	0.011237	65.620032
45868	13485133	0.035010	0.018846	9.830374	-0.009960	0.002277	0.005169				-0.219245	0.011566	65.620774
45871	13485158	0.025835	0.004155	9.827614	0.015570	-0.000574	0.007463	0.276888	-0.256569	-0.945439	-0.217015	0.011488	65.621841
45875	13485183	0.029920	0.009282	9.834486	-0.010380	-0.004794	-0.007018				-0.218502	0.010797	65.620840
45878	13485208	0.022571	0.028128	9.835739	-0.013085	0.009733	-0.010814				-0.217787	0.015293	65.619813
45882	13485233	0.025669	-0.000167	9.830369	-0.002703	0.019979	-0.007671				-0.218174	0.018150	65.618696
45885	13485258	0.038009	0.018732	9.818048	-0.020005	0.002718	-0.003967	0.275947	-0.256550	-0.944948	-0.221040	0.018537	65.618131
45889	13485283	0.037606	0.010578	9.824934	-0.021702	0.021300	-0.003219				-0.224149	0.021586	65.617660
45892	13485308	0.033498	0.020467	9.848191	0.005016	0.015701	-0.007302				-0.218833	0.018161	65.616072
45896	13485333	0.035089	0.016179	9.826262	-0.011508	0.003193	0.014231				-0.220480	0.018626	65.618109
45899	13485358	0.029859	0.014996	9.820753	0.006752	-0.004996	-0.013539	0.277829	-0.256588	-0.945929	-0.219514	0.017903	65.616173
45903	13485383	0.036329	0.023162	9.827633	0.011846	0.011624	-0.002284				-0.217817	0.019567	65.615835
45906	13485408	0.013680	0.006570	9.852213	0.002962	-0.011170	0.008564				-0.219223	0.017427	65.616954
45910	13485433	0.021606	0.008201	9.842664	0.003597	0.000508	-0.007111				-0.218708	0.017495	65.615926
45913	13485458	0.032420	0.016244	9.848202	0.000028	-0.007589	-0.014576	0.277848	-0.256091	-0.944928	-0.218705	0.016400	65.613855
45917	13485483	0.018963	0.013156	9.854966	-0.014713	-0.007842	-0.006314				-0.220813	0.015274	65.612947
45920	13485508	0.042170	0.005435	9.841440	-0.022137	-0.012344	-0.014503				-0.217206	0.014359	65.611443
45924	13485533	0.042437	-0.003726	9.827755	0.002857	-0.010133	-0.010283				-0.216797	0.012902	65.609982
45927	13485558	0.004189	0.015496	9.823304	-0.018494	-0.010876	-0.000854	0.276435	-0.255569	-0.943933	-0.219446	0.011344	65.609864
45931	13485583	0.029854	0.014924	9.849553	-0.000061	-0.021248	-0.009361				-0.219455	0.008295	65.608544
45934	13485608	0.040524	0.015141	9.830427	0.013448	-0.001639	0.010365				-0.216655	0.008060	65.610478
45938	13485633	0.023136	0.010621	9.833068	-0.011367	-0.000860	0.015385				-0.218282	0.007945	65.612680
45941	13485658	0.056921	0.036801	9.815386	0.005871	-0.016233	-0.001357	0.276922	-0.256070	-0.943942	-0.217441	0.005619	65.612498
45945	13485683	0.038953	0.029641	9.828986	-0.018239	-0.002255	-0.006920				-0.220054	0.005293	65.611515
45948	13485708	0.035078	0.021370	9.838594	-0.027570	0.003095	-0.005271				-0.218429	0.001084	65.610434
45952	13485733	0.020136	0.028232	9.845333	-0.004467	-0.016516	0.004464				-0.219069	-0.001279	65.611089
45955	13485758	0.029933	0.012025	9.839969	-0.008366	-0.018626	-0.000873	0.279314	-0.257098	-0.944449	-0.220267	-0.003948	65.610967
45959	13485783	0.007874	0.025002	9.832909	-0.017539	0.003877	0.006339				-0.222779	-0.003389	65.611868
45962	13485808	0.015933	0.021301	9.841209	-0.011948	-0.002962	-0.006552				-0.221620	-0.006629	65.609098
45966	13485833	0.029404	0.037539	9.842624	-0.017247	-0.005651	-0.009333				-0.224091	-0.007443	65.607758
45969	13485858	0.040319	0.043251	9.833072	-0.005953	-0.019217	0.005957	0.277342	-0.256087	-0.945920	-0.224944	-0.010193	65.608620
45973	13485883	0.031176	0.030890	9.835785	-0.013237	-0.028008	-0.008199				-0.226839	-0.014209	65.607470
45976	13485908	0.020051	0.023838	9.848089	-0.016378	-0.008240	-0.007987				-0.226831	-0.012742	65.608386
45980	13485933	0.044522	0.019033	9.856492	-0.019798	-0.014903	0.001189				-0.229667	-0.014876	65.608566
45983	13485958	0.023160	0.010761	9.845405	-0.005239	-0.023644	-0.008923	0.275914	-0.255568	-0.945420	-0.230417	-0.018268	65.607297
45987	13485983	0.029536	0.028102	9.850872	-0.020142	-0.013866	0.007623				-0.233302	-0.020250	65.608402
45990	13486008	0.043510	0.040590	9.826246	-0.013334	-0.044516	0.012793				-0.231253	-0.030576	65.607959
45994	13486033	0.062092	0.042352	9.830494	0.003232	-0.027241	-0.003587				-0.230789	-0.034480	65.607462
45997	13486058	0.061145	0.030038	9.842851	-0.020915	-0.038101	0.005300	0.276444	-0.256062	-0.943945	-0.233786	-0.039935	65.608243
46001	13486083	0.036555	0.014962	9.866057	-0.005901	-0.023402	0.022276				-0.234633	-0.043274	65.611448
46004	13486108	0.059567	0.039514	9.833219	-0.017858	-0.035793	-0.000760				-0.236259	-0.048965	65.609263
46008	13486133	0.065000	0.044833	9.808549	-0.017011	-0.029081	-0.026348				-0.238692	-0.053147	65.605512
46011	13486158	0.091143	0.023474	9.793713	-0.026998	-0.026129	-0.005029	0.277375	-0.257070	-0.945448	-0.242559	-0.056892	65.604813
46015	13486183	0.083143	-0.002116	9.814308	-0.017361	-0.004882	-0.013132				-0.245044	-0.057600	65.602930
46018	13486208	0.094668	0.043673	9.786813	-0.028080	0.003923	-0.009286				-0.244456	-0.061597	65.606683
46022	13486233	0.064961	0.035531	9.825036	-0.007528	-0.021544	-0.005223				-0.245534	-0.064686	65.605950
46025	13486258	0.079978	0.026273	9.810077	-0.012609	-0.013618	0.006053	0.277365	-0.256578	-0.945436	-0.247341	-0.066633	65.606830
46029	13486283	0.105760	0.016167	9.841831	0.000125	-0.014409	0.004117				-0.247324	-0.068695	65.607426
46032	13486308	0.047717	-0.001172	9.831903	-0.010839	-0.008638	-0.002430				-0.248407	-0.070502	65.604586
46036	13486333	0.065208	0.015436	9.808652	-0.001276	-0.013396	0.001964				-0.248590	-0.072420	65.604875
46039	13486358	0.067611	0.031522	9.814096	-0.009488	-0.002813	-0.020903	0.277912	-0.255587	-0.942442	-0.249946	-0.072836	65.601876
46043	13486383	0.073866	0.043924	9.829190	-0.000437	0.012454	-0.003365				-0.250008	-0.071054	65.601394
46046	13486408	0.067865	0.015069	9.804550	-0.021251	0.012213	0.012989				-0.250005	-0.075063	65.604348
46050	13486433	0.068961	0.015544	9.826501	-0.000262	0.004937	0.004449				-0.250043	-0.074353	65.604987
46053	13486458	0.084810	0.034637	9.833405	-0.001295	0.015377	0.015090	0.275997	-0.254567	-0.941933	-0.250232	-0.072141	65.607130
46057	13486483	0.065791	0.031593	9.825060	-0.003272	0.020166	0.001724				-0.250701	-0.069252	65.607368
46060	13486508	0.067268	0.030151	9.840153	-0.019874	0.014892	0.017262				-0.250173	-0.070140	65.609125
46064	13486533	0.064453	0.035531	9.851082	-0.015004	0.003743	-0.006209				-0.252322	-0.069608	65.608224
46067	13486558	0.082447	0.026036	9.816954	-0.036591	0.000185	0.003916	0.276459	-0.256059	-0.943450	-0.257564	-0.069579	65.608789
46071	13486583	0.055525	0.017590	9.834624	-0.024584	-0.005007	-0.021088				-0.261081	-0.070310	65.605776
46074	13486608	0.040571	-0.002381	9.877108	-0.008556	-0.010531	-0.001767				-0.256288	-0.070124	65.608783
46078	13486633	0.088187	0.027477	9.810139	-0.031105	-0.005904	0.004318				-0.260744	-0.070967	65.609411
46081	13486658	0.058238	0.020098	9.834642	-0.045736	-0.009368	0.015800	0.277897	-0.255590	-0.942936	-0.267298	-0.072298	65.611685
46085	13486683	0.062243	0.011268	9.834701	-0.008781	-0.004271	0.010225				-0.268558	-0.072903	65.613149
46088	13486708	0.066550	0.016764	9.811391	0.000013	0.004597	0.020278				-0.267848	-0.074282	65.611606
46092	13486733	0.078205	0.023595	9.826539	-0.014345	0.012988	0.006911				-0.269904	-0.072417	65.612583
46095	13486758	0.017705	-0.010970	9.859157	-0.015111	0.001585	0.007075	0.277410	-0.255089	-0.942927	-0.272070	-0.072185	65.613605
46099	13486783	0.081473	0.012850	9.807391	-0.006092	0.007559	-0.000358				-0.272942	-0.071102	65.613541
46102	13486808	0.047204	0.013860	9.841448	-0.003530	0.004010	0.001244				-0.270867	-0.074139	65.615269
46106	13486833	0.047578	0.005582	9.840101	-0.016350	-0.005865	-0.002611				-0.273209	-0.074981	65.614899
46109	13486858	0.048887	0.012517	9.827749	-0.002167	-0.011121	-0.000788	0.275977	-0.255064	-0.942934	-0.273519	-0.076574	65.614785
46113	13486883	0.063720	-0.003408	9.838875	-0.002147	0.008389	-0.003335				-0.273826	-0.075375	65.614303
46116	13486908	0.037432	0.025692	9.818027	0.001365	0.027230	0.018451				-0.271232	-0.073503	65.617403
46120	13486933	0.050558	-0.003798	9.827815	-0.010706	-0.012924	0.006305				-0.272766	-0.075350	65.618319
46123	13486958	0.060900	0.018100	9.830559	-0.002651	-0.003199	0.016095	0.275972	-0.255559	-0.943441	-0.273149	-0.075797	65.620624
46127	13486983	0.025701	0.005236	9.856415	-0.007898	0.000508	-0.004160				-0.274280	-0.075727	65.620030
46130	13487008	0.053342	0.000553	9.816840	0.010602	-0.018540	-0.007808				-0.268969	-0.079182	65.619047
46134	13487033	0.029904	0.002780	9.845484	0.000374	-0.008495	0.013942				-0.268918	-0.080389	65.621055
46137	13487058	0.037833	0.005487	9.826316	-0.004190	0.017135	0.009918	0.275991	-0.255062	-0.942439	-0.269520	-0.077928	65.622462
46141	13487083	0.039330	-0.000989	9.840071	0.007880	0.005929	0.028414				-0.268397	-0.077060	65.626525
46144	13487108	0.036434	0.008434	9.849627	0.006762	0.009301	-0.007421				-0.266715	-0.078453	65.620812
46148	13487133	0.038164	-0.019854	9.849721	0.000004	0.002931	0.001292				-0.266714	-0.078033	65.620997
46151	13487158	0.068035	0.004582	9.814189	0.002272	-0.005697	-0.010692	0.276464	-0.255565	-0.942943	-0.266387	-0.078856	65.619473
46155	13487183	0.059944	-0.016887	9.855354	-0.004330	0.000717	0.008848				-0.267009	-0.078747	65.620737
46158	13487208	0.062555	-0.004909	9.821033	-0.010300	0.003871	0.003895				-0.263775	-0.079351	65.624083
46162	13487233	0.022074	-0.028130	9.861971	0.006922	0.006187	0.002651				-0.262784	-0.078463	65.624469
46165	13487258	0.054687	-0.024900	9.830638	0.017905	0.007491	0.015886	0.276469	-0.255070	-0.942437	-0.260223	-0.077380	65.626741
46169	13487283	0.074922	-0.011370	9.808794	0.011697	0.014399	-0.011940				-0.258545	-0.075325	65.625028
46172	13487308	0.044926	0.007302	9.816772	0.018960	-0.003473	-0.000927				-0.255167	-0.079690	65.627885
46176	13487333	0.055434	-0.007509	9.834711	0.002271	0.030008	0.005288				-0.254843	-0.075388	65.628624
46179	13487358	0.062436	-0.014111	9.840259	0.006707	0.017658	0.006986	0.276990	-0.255072	-0.940950	-0.253883	-0.072855	65.629624
46183	13487383	0.032550	-0.001192	9.841390	0.004910	0.013101	0.013982				-0.253183	-0.070969	65.631607
46186	13487408	0.027055	0.022997	9.796018	0.010797	0.009002	0.009595				-0.247701	-0.071425	65.629281
46190	13487433	0.016187	0.022729	9.812408	0.007138	0.009790	0.006524				-0.246679	-0.070018	65.630214
46193	13487458	0.033910	0.009602	9.822172	0.004598	0.003126	0.001465	0.276026	-0.254563	-0.940943	-0.246021	-0.069570	65.630418
46197	13487483	0.068077	0.012730	9.805928	0.005476	-0.005226	-0.007623				-0.245235	-0.070323	65.629326
46200	13487508	0.049949	0.012202	9.842843	-0.020789	-0.000481	-0.002947				-0.245338	-0.069673	65.632000
46204	13487533	0.045707	0.035286	9.834510	-0.000475	0.003819	0.003707				-0.245407	-0.069124	65.632528
46207	13487558	0.044564	0.019214	9.835929	0.002998	0.002760	-0.007915	0.275065	-0.255041	-0.941454	-0.244976	-0.068734	65.631393
46211	13487583	0.053765	0.038009	9.835930	-0.016038	-0.005628	0.000265				-0.247274	-0.069540	65.631436
46214	13487608	0.035042	0.014884	9.849584	-0.019358	-0.010687	-0.001378				-0.244004	-0.072936	65.630122
46218	13487633	0.062277	0.008443	9.845668	-0.015682	0.002077	-0.011291				-0.246249	-0.072645	65.628502
46221	13487658	0.053927	0.019018	9.842844	-0.030234	-0.001512	0.024478	0.275982	-0.254570	-0.942428	-0.250584	-0.072847	65.632009
46225	13487683	0.042904	0.033742	9.856428	-0.021297	-0.001258	-0.005086				-0.253634	-0.073030	65.631274
46228	13487708	0.040028	0.033663	9.867384	-0.033437	-0.007647	-0.000849				-0.254712	-0.076665	65.631936
46232	13487733	0.036272	0.036065	9.852275	-0.040957	-0.022565	0.006890				-0.260580	-0.079893	65.632935
46235	13487758	0.065962	0.040408	9.849712	-0.050741	-0.013939	0.000007	0.275490	-0.254564	-0.942925	-0.267848	-0.081889	65.632952
46239	13487783	0.030862	0.027936	9.849514	-0.045031	-0.016138	0.012659				-0.274301	-0.084192	65.634776
46242	13487808	0.056500	0.043363	9.851021	-0.027345	-0.025447	-0.001486				-0.271855	-0.087635	65.632030
46246	13487833	0.030687	0.040053	9.852216	-0.038289	-0.015074	0.004569				-0.277341	-0.089791	65.632688
46249	13487858	0.047478	0.033507	9.827662	-0.039183	-0.025363	-0.000489	0.274978	-0.255055	-0.944423	-0.282953	-0.093424	65.632629
46253	13487883	0.055907	0.013223	9.837386	-0.052498	-0.035319	-0.002927				-0.290472	-0.098485	65.632236
46256	13487908	0.048968	0.018776	9.842806	-0.041139	-0.027259	0.000739				-0.292340	-0.101546	65.634598
46260	13487933	0.072609	-0.011791	9.825240	-0.035132	-0.032739	0.015430				-0.297376	-0.106224	65.636839
46263	13487958	0.048866	0.023019	9.848282	-0.031115	-0.033671	0.025329	0.276368	-0.255086	-0.945901	-0.301840	-0.111028	65.640487
46267	13487983	0.035394	0.021059	9.852308	-0.050271	-0.039232	0.009748				-0.309043	-0.116640	65.641909
46270	13488008	0.053214	0.012396	9.838746	-0.024496	-0.028314	0.008240				-0.309912	-0.122052	65.641323
46274	13488033	0.074783	0.008539	9.845758	-0.037356	-0.034487	0.004777				-0.315264	-0.126988	65.642038
46277	13488058	0.045030	0.015864	9.823595	-0.043558	-0.030763	-0.002390	0.275939	-0.254576	-0.943912	-0.321503	-0.131396	65.641721
46281	13488083	0.063088	-0.011903	9.819694	-0.040588	-0.023641	-0.006917				-0.327314	-0.134788	65.640746
46284	13488108	0.070307	0.005507	9.749735	-0.016977	-0.031443	-0.013387				-0.328174	-0.143436	65.641246
46288	13488133	0.113579	-0.029844	9.774838	-0.010279	-0.000875	0.016680				-0.329652	-0.143547	65.643637
46291	13488158	0.049720	-0.025751	9.823751	-0.043064	-0.027341	-0.005350	0.275968	-0.254572	-0.942923	-0.335819	-0.147468	65.642893
46295	13488183	0.081995	0.001772	9.815659	-0.035413	-0.025152	-0.002845				-0.340890	-0.151073	65.642503
46298	13488208	0.082364	-0.022290	9.804771	-0.019330	-0.031239	0.003268				-0.341442	-0.157244	65.642443
46302	13488233	0.126945	-0.025454	9.800982	-0.011463	-0.020547	-0.030209				-0.343073	-0.160213	65.638138
46305	13488258	0.091171	-0.016549	9.829503	-0.007284	0.003180	-0.015694	0.275018	-0.254061	-0.942421	-0.344110	-0.159771	65.635884
46309	13488283	0.082943	-0.008589	9.830798	-0.009210	0.005221	-0.001740				-0.345428	-0.159025	65.635633
46312	13488308	0.103127	0.002455	9.819921	-0.013354	0.004184	0.001577				-0.348138	-0.164690	65.635741
46316	13488333	0.081318	0.001914	9.825251	-0.020310	0.015561	0.006266				-0.351050	-0.162456	65.636625
46319	13488358	0.101774	0.009183	9.822625	-0.012413	-0.000200	0.003737	0.275041	-0.254551	-0.941938	-0.352829	-0.162481	65.637161
46323	13488383	0.074582	-0.000846	9.823849	-0.011253	0.011225	-0.011678				-0.354437	-0.160883	65.635478
46326	13488408	0.085164	-0.001715	9.848617	-0.011584	0.017621	-0.004990				-0.352850	-0.161130	65.636200
46330	13488433	0.057906	0.015547	9.844258	0.010385	0.020538	-0.016458				-0.351356	-0.158203	65.633831
46333	13488458	0.083838	0.015829	9.843058	-0.003263	0.001512	-0.005719	0.275510	-0.254067	-0.941924	-0.351821	-0.157991	65.632999
46337	13488483	0.086346	0.009059	9.844470	-0.005749	0.025812	0.013000				-0.352649	-0.154283	65.634844
46340	13488508	0.086468	0.004771	9.826662	-0.017481	0.034499	0.014910				-0.352982	-0.153354	65.633448
46344	13488533	0.055042	0.005586	9.851131	-0.028005	0.026497	0.003110				-0.356994	-0.149556	65.633862
46347	13488558	0.089412	0.014144	9.825274	-0.024156	0.004633	-0.013331	0.276017	-0.254070	-0.940931	-0.360450	-0.148904	65.631954
46351	13488583	0.093283	0.002227	9.833572	-0.020425	0.019321	0.002566				-0.363376	-0.146134	65.632298
46354	13488608	0.083988	0.010110	9.827991	-0.027683	0.000736	-0.008142				-0.362285	-0.147012	65.632635
46358	13488633	0.070899	-0.015693	9.834847	-0.020722	-0.004365	0.009687				-0.365256	-0.147628	65.634019
46361	13488658	0.072739	0.034258	9.816859	-0.014365	0.018607	0.012526	0.275019	-0.252579	-0.941396	-0.367318	-0.144952	65.635806
46365	13488683	0.086064	0.027905	9.833445	-0.003998	0.032435	-0.005014				-0.367889	-0.140310	65.635064
46368	13488708	0.055619	0.002937	9.848398	-0.027333	0.001383	-0.025989				-0.371195	-0.143923	65.632409
46372	13488733	0.067714	-0.012762	9.851274	-0.008151	0.022109	0.015169				-0.372368	-0.140742	65.634575
46375	13488758	0.087934	0.003587	9.847245	-0.012144	0.016475	0.000989	0.274923	-0.252100	-0.944354	-0.374108	-0.138382	65.634701
46379	13488783	0.082418	0.023781	9.841656	-0.011507	-0.005470	-0.007531				-0.375753	-0.139172	65.633635
46382	13488808	0.067772	0.002978	9.816930	-0.030977	0.019610	-0.005436				-0.376158	-0.132851	65.633158
46386	13488833	0.029397	0.018533	9.842673	-0.029503	0.019360	-0.014578				-0.380379	-0.130092	65.631056
46389	13488858	0.076000	0.005922	9.822466	-0.021534	0.007363	-0.006445	0.274909	-0.252103	-0.944849	-0.383461	-0.129043	65.630133
46393	13488883	0.056043	-0.032072	9.833426	-0.022762	0.013250	-0.006732				-0.386719	-0.127152	65.629145
46396	13488908	0.068222	-0.021042	9.832102	-0.029044	0.009312	-0.016613				-0.386305	-0.130431	65.626688
46400	13488933	0.063418	0.004370	9.864898	-0.028649	0.004902	0.012308				-0.390413	-0.129717	65.628438
46403	13488958	0.028371	-0.001520	9.863305	-0.027810	0.006062	-0.004341	0.276385	-0.252120	-0.943357	-0.394395	-0.128853	65.627821
46407	13488983	0.067406	-0.047960	9.839043	-0.015390	-0.011337	-0.003463				-0.396598	-0.130480	65.627335
46410	13489008	0.071392	-0.043860	9.817116	-0.010572	0.001803	-0.000654				-0.396212	-0.128618	65.626799
46414	13489033	0.069727	-0.015808	9.821127	-0.029486	-0.003193	-0.013210				-0.400431	-0.129088	65.624909
46417	13489058	0.063699	-0.004864	9.859449	-0.011404	0.005335	-0.006895	0.275946	-0.252600	-0.942381	-0.402062	-0.128331	65.623907
46421	13489083	0.053379	-0.046532	9.845790	0.002895	0.015427	-0.009155				-0.401644	-0.126131	65.622581
46424	13489108	0.055037	-0.037129	9.827949	0.006181	0.003761	-0.010072				-0.400422	-0.131343	65.621981
46428	13489133	0.075202	-0.024871	9.829413	-0.009407	-0.000905	-0.004667				-0.401768	-0.131478	65.621309
46431	13489158	0.055958	-0.029298	9.845762	-0.019550	-0.001232	-0.015427	0.275953	-0.254574	-0.943417	-0.404564	-0.131670	65.619103
46435	13489183	0.085488	-0.018165	9.841819	-0.020161	0.012986	-0.019352				-0.407445	-0.129829	65.616313
46438	13489208	0.047659	-0.026260	9.869005	0.013752	0.002995	-0.018966				-0.399217	-0.130972	65.615068
46442	13489233	0.054992	-0.054640	9.876011	-0.005376	-0.013010	-0.011496				-0.399983	-0.132847	65.613429
46445	13489258	0.028095	0.015061	9.889311	-0.007530	-0.009805	-0.010903	0.275951	-0.252105	-0.941875	-0.401058	-0.134262	65.611889
46449	13489283	0.033694	0.011134	9.886621	0.003806	-0.022683	-0.016218				-0.400508	-0.137527	65.609579
46452	13489308	0.059729	0.007043	9.848407	-0.022507	-0.020319	-0.023058				-0.404205	-0.137267	65.605834
46456	13489333	0.091989	-0.027310	9.811700	-0.008178	-0.020880	-0.021374				-0.405369	-0.140279	65.602796
46459	13489358	0.090818	-0.045144	9.773360	-0.014052	-0.000814	-0.016986	0.275479	-0.251602	-0.941371	-0.407376	-0.140413	65.600358
46463	13489383	0.105843	-0.071592	9.791381	-0.007340	0.007814	-0.021073				-0.408420	-0.139315	65.597337
46466	13489408	0.118767	-0.048225	9.816085	0.016856	0.009216	-0.035751				-0.401446	-0.144305	65.592979
46470	13489433	0.115847	-0.048142	9.843481	0.006527	0.019778	-0.024065				-0.400503	-0.141496	65.589504
46473	13489458	0.093670	-0.034927	9.852888	0.021198	0.024690	-0.013629	0.274026	-0.252075	-0.942379	-0.397462	-0.137973	65.587519
46477	13489483	0.092674	0.017643	9.865063	0.018896	0.028214	-0.022087				-0.394747	-0.133954	65.584333
46480	13489508	0.094174	0.022842	9.878757	-0.001785	0.012089	-0.016758				-0.395807	-0.137073	65.582085
46484	13489533	0.078910	-0.029982	9.869237	-0.003339	0.004449	-0.022292				-0.396278	-0.136458	65.578892
46487	13489558	0.036377	-0.080707	9.804648	0.005144	0.046428	-0.030804	0.276423	-0.252608	-0.942379	-0.395531	-0.129839	65.574439
46491	13489583	0.057458	-0.038446	9.815629	0.014508	0.036401	-0.044437				-0.393439	-0.124669	65.568031
46494	13489608	0.075682	-0.004274	9.847175	0.008498	0.023644	-0.028130				-0.388644	-0.124372	65.567271
46498	13489633	0.092626	-0.039139	9.810382	0.017689	0.043191	-0.043863				-0.386097	-0.118228	65.560948
46501	13489658	0.049202	-0.025507	9.771646	-0.003937	0.055546	-0.038841	0.276883	-0.251632	-0.942354	-0.386650	-0.110310	65.555329
